stem_id,stakes,question_text,answer_text,att_level,correctness,attestation_text
1,low,"For a standard domestic First-Class Mail letter, what is the maximum weight allowed for the letter category?",The maximum weight is 3.5 ounces for a First-Class Mail letter.,none,correct,
1,low,"For a standard domestic First-Class Mail letter, what is the maximum weight allowed for the letter category?",The maximum weight is 4.5 ounces for a First-Class Mail letter.,none,incorrect,
1,low,"For a standard domestic First-Class Mail letter, what is the maximum weight allowed for the letter category?",The maximum weight is 3.5 ounces for a First-Class Mail letter.,weak,correct,"Source: U.S. Postal Service — USPS, Letters: Size and Weight Standards"
1,low,"For a standard domestic First-Class Mail letter, what is the maximum weight allowed for the letter category?",The maximum weight is 4.5 ounces for a First-Class Mail letter.,weak,incorrect,"Source: U.S. Postal Service — USPS, Letters: Size and Weight Standards"
1,low,"For a standard domestic First-Class Mail letter, what is the maximum weight allowed for the letter category?",The maximum weight is 3.5 ounces for a First-Class Mail letter.,strong,correct,"Source: U.S. Postal Service — USPS, Letters: Size and Weight Standards
Publisher verified (U.S. Postal Service)
Document unaltered since publication
Independently checked for relevance"
1,low,"For a standard domestic First-Class Mail letter, what is the maximum weight allowed for the letter category?",The maximum weight is 4.5 ounces for a First-Class Mail letter.,strong,incorrect,"Source: U.S. Postal Service — USPS, Letters: Size and Weight Standards
Publisher verified (U.S. Postal Service)
Document unaltered since publication
Independently checked for relevance"
2,low,"For domestic Media Mail, what is the usual delivery timeframe listed for the service?",The usual delivery timeframe is 2 to 8 business days.,none,correct,
2,low,"For domestic Media Mail, what is the usual delivery timeframe listed for the service?",The usual delivery timeframe is 3 to 10 business days.,none,incorrect,
2,low,"For domestic Media Mail, what is the usual delivery timeframe listed for the service?",The usual delivery timeframe is 2 to 8 business days.,weak,correct,"Source: U.S. Postal Service — USPS, Mail & Shipping Services"
2,low,"For domestic Media Mail, what is the usual delivery timeframe listed for the service?",The usual delivery timeframe is 3 to 10 business days.,weak,incorrect,"Source: U.S. Postal Service — USPS, Mail & Shipping Services"
2,low,"For domestic Media Mail, what is the usual delivery timeframe listed for the service?",The usual delivery timeframe is 2 to 8 business days.,strong,correct,"Source: U.S. Postal Service — USPS, Mail & Shipping Services
Publisher verified (U.S. Postal Service)
Document unaltered since publication
Independently checked for relevance"
2,low,"For domestic Media Mail, what is the usual delivery timeframe listed for the service?",The usual delivery timeframe is 3 to 10 business days.,strong,incorrect,"Source: U.S. Postal Service — USPS, Mail & Shipping Services
Publisher verified (U.S. Postal Service)
Document unaltered since publication
Independently checked for relevance"
3,low,"For domestic Ground Advantage retail shipments, how much insurance is generally included at no extra charge?",Up to $100 of insurance is generally included at no extra charge.,none,correct,
3,low,"For domestic Ground Advantage retail shipments, how much insurance is generally included at no extra charge?",Up to $50 of insurance is generally included at no extra charge.,none,incorrect,
3,low,"For domestic Ground Advantage retail shipments, how much insurance is generally included at no extra charge?",Up to $100 of insurance is generally included at no extra charge.,weak,correct,"Source: U.S. Postal Service — USPS, Ground Advantage"
3,low,"For domestic Ground Advantage retail shipments, how much insurance is generally included at no extra charge?",Up to $50 of insurance is generally included at no extra charge.,weak,incorrect,"Source: U.S. Postal Service — USPS, Ground Advantage"
3,low,"For domestic Ground Advantage retail shipments, how much insurance is generally included at no extra charge?",Up to $100 of insurance is generally included at no extra charge.,strong,correct,"Source: U.S. Postal Service — USPS, Ground Advantage
Publisher verified (U.S. Postal Service)
Document unaltered since publication
Independently checked for relevance"
3,low,"For domestic Ground Advantage retail shipments, how much insurance is generally included at no extra charge?",Up to $50 of insurance is generally included at no extra charge.,strong,incorrect,"Source: U.S. Postal Service — USPS, Ground Advantage
Publisher verified (U.S. Postal Service)
Document unaltered since publication
Independently checked for relevance"
4,low,"For an open-end credit card account, how far before the due date must the issuer generally send or deliver a periodic statement for grace-period protections to apply?",The issuer generally must send or deliver the statement at least 21 days before the due date.,none,correct,
4,low,"For an open-end credit card account, how far before the due date must the issuer generally send or deliver a periodic statement for grace-period protections to apply?",The issuer generally must send or deliver the statement at least 14 days before the due date.,none,incorrect,
4,low,"For an open-end credit card account, how far before the due date must the issuer generally send or deliver a periodic statement for grace-period protections to apply?",The issuer generally must send or deliver the statement at least 21 days before the due date.,weak,correct,"Source: Consumer Financial Protection Bureau — CFPB, Regulation Z, 12 CFR § 1026.5(b)(2)(ii)"
4,low,"For an open-end credit card account, how far before the due date must the issuer generally send or deliver a periodic statement for grace-period protections to apply?",The issuer generally must send or deliver the statement at least 14 days before the due date.,weak,incorrect,"Source: Consumer Financial Protection Bureau — CFPB, Regulation Z, 12 CFR § 1026.5(b)(2)(ii)"
