stem_id,stakes,question_text,answer_text,att_level,correctness,attestation_text
1,high,"If I take money out of a traditional IRA before age 59½ and no exception applies, what extra federal tax usually applies?",The extra federal tax is generally 10% of the taxable part of the early distribution.,none,correct,
1,high,"If I take money out of a traditional IRA before age 59½ and no exception applies, what extra federal tax usually applies?",The extra federal tax is generally 15% of the taxable part of the early distribution.,none,incorrect,
1,high,"If I take money out of a traditional IRA before age 59½ and no exception applies, what extra federal tax usually applies?",The extra federal tax is generally 10% of the taxable part of the early distribution.,weak,correct,"Source: Internal Revenue Service — IRS Publication 590-B, Distributions from Individual Retirement Arrangements (IRAs), section on additional tax on early distributions"
1,high,"If I take money out of a traditional IRA before age 59½ and no exception applies, what extra federal tax usually applies?",The extra federal tax is generally 15% of the taxable part of the early distribution.,weak,incorrect,"Source: Internal Revenue Service — IRS Publication 590-B, Distributions from Individual Retirement Arrangements (IRAs), section on additional tax on early distributions"
1,high,"If I take money out of a traditional IRA before age 59½ and no exception applies, what extra federal tax usually applies?",The extra federal tax is generally 10% of the taxable part of the early distribution.,strong,correct,"Source: Internal Revenue Service — IRS Publication 590-B, Distributions from Individual Retirement Arrangements (IRAs), section on additional tax on early distributions<br><br>Publisher verified (Internal Revenue Service) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
1,high,"If I take money out of a traditional IRA before age 59½ and no exception applies, what extra federal tax usually applies?",The extra federal tax is generally 15% of the taxable part of the early distribution.,strong,incorrect,"Source: Internal Revenue Service — IRS Publication 590-B, Distributions from Individual Retirement Arrangements (IRAs), section on additional tax on early distributions<br><br>Publisher verified (Internal Revenue Service) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
2,high,What is the maximum total acetaminophen an adult should take in one day from all medicines combined?,"The adult maximum is 4,000 mg in 24 hours from all acetaminophen-containing medicines.",none,correct,
2,high,What is the maximum total acetaminophen an adult should take in one day from all medicines combined?,"The adult maximum is 5,000 mg in 24 hours from all acetaminophen-containing medicines.",none,incorrect,
2,high,What is the maximum total acetaminophen an adult should take in one day from all medicines combined?,"The adult maximum is 4,000 mg in 24 hours from all acetaminophen-containing medicines.",weak,correct,"Source: U.S. Food and Drug Administration — FDA, Acetaminophen Information, consumer safety information on maximum daily dose"
2,high,What is the maximum total acetaminophen an adult should take in one day from all medicines combined?,"The adult maximum is 5,000 mg in 24 hours from all acetaminophen-containing medicines.",weak,incorrect,"Source: U.S. Food and Drug Administration — FDA, Acetaminophen Information, consumer safety information on maximum daily dose"
2,high,What is the maximum total acetaminophen an adult should take in one day from all medicines combined?,"The adult maximum is 4,000 mg in 24 hours from all acetaminophen-containing medicines.",strong,correct,"Source: U.S. Food and Drug Administration — FDA, Acetaminophen Information, consumer safety information on maximum daily dose<br>Publisher verified (U.S. Food and Drug Administration) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
2,high,What is the maximum total acetaminophen an adult should take in one day from all medicines combined?,"The adult maximum is 5,000 mg in 24 hours from all acetaminophen-containing medicines.",strong,incorrect,"Source: U.S. Food and Drug Administration — FDA, Acetaminophen Information, consumer safety information on maximum daily dose<br>Publisher verified (U.S. Food and Drug Administration) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
3,high,How long can cooked leftovers stay safely in the refrigerator before I should throw them out?,Cooked leftovers are generally safe in the refrigerator for 3 to 4 days.,none,correct,
3,high,How long can cooked leftovers stay safely in the refrigerator before I should throw them out?,Cooked leftovers are generally safe in the refrigerator for 5 to 6 days.,none,incorrect,
3,high,How long can cooked leftovers stay safely in the refrigerator before I should throw them out?,Cooked leftovers are generally safe in the refrigerator for 3 to 4 days.,weak,correct,"Source: U.S. Department of Agriculture Food Safety and Inspection Service — USDA FSIS, Leftovers and Food Safety, guidance on refrigerated leftovers"
3,high,How long can cooked leftovers stay safely in the refrigerator before I should throw them out?,Cooked leftovers are generally safe in the refrigerator for 5 to 6 days.,weak,incorrect,"Source: U.S. Department of Agriculture Food Safety and Inspection Service — USDA FSIS, Leftovers and Food Safety, guidance on refrigerated leftovers"
3,high,How long can cooked leftovers stay safely in the refrigerator before I should throw them out?,Cooked leftovers are generally safe in the refrigerator for 3 to 4 days.,strong,correct,"Source: U.S. Department of Agriculture Food Safety and Inspection Service — USDA FSIS, Leftovers and Food Safety, guidance on refrigerated leftovers<br>Publisher verified (U.S. Department of Agriculture Food Safety and Inspection Service) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
3,high,How long can cooked leftovers stay safely in the refrigerator before I should throw them out?,Cooked leftovers are generally safe in the refrigerator for 5 to 6 days.,strong,incorrect,"Source: U.S. Department of Agriculture Food Safety and Inspection Service — USDA FSIS, Leftovers and Food Safety, guidance on refrigerated leftovers<br>Publisher verified (U.S. Department of Agriculture Food Safety and Inspection Service) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
4,high,"For important online accounts, which is generally stronger against phishing: a FIDO security key or a text-message code?",A FIDO security key is generally stronger against phishing than a text-message code.,none,correct,
4,high,"For important online accounts, which is generally stronger against phishing: a FIDO security key or a text-message code?",A text-message code is generally stronger against phishing than a FIDO security key.,none,incorrect,
4,high,"For important online accounts, which is generally stronger against phishing: a FIDO security key or a text-message code?",A FIDO security key is generally stronger against phishing than a text-message code.,weak,correct,"Source: Cybersecurity and Infrastructure Security Agency — CISA, Implementing Phishing-Resistant MFA, discussion of FIDO/WebAuthn authentication"
4,high,"For important online accounts, which is generally stronger against phishing: a FIDO security key or a text-message code?",A text-message code is generally stronger against phishing than a FIDO security key.,weak,incorrect,"Source: Cybersecurity and Infrastructure Security Agency — CISA, Implementing Phishing-Resistant MFA, discussion of FIDO/WebAuthn authentication"
4,high,"For important online accounts, which is generally stronger against phishing: a FIDO security key or a text-message code?",A FIDO security key is generally stronger against phishing than a text-message code.,strong,correct,"Source: Cybersecurity and Infrastructure Security Agency — CISA, Implementing Phishing-Resistant MFA, discussion of FIDO/WebAuthn authentication<br>Publisher verified (Cybersecurity and Infrastructure Security Agency) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
4,high,"For important online accounts, which is generally stronger against phishing: a FIDO security key or a text-message code?",A text-message code is generally stronger against phishing than a FIDO security key.,strong,incorrect,"Source: Cybersecurity and Infrastructure Security Agency — CISA, Implementing Phishing-Resistant MFA, discussion of FIDO/WebAuthn authentication<br>Publisher verified (Cybersecurity and Infrastructure Security Agency) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
5,high,"If I enroll late in Medicare Part B and don’t qualify for a Special Enrollment Period, how is the late enrollment penalty usually figured?","It is usually 10% for each full 12-month period you could have had Part B but did not, and it usually lasts as long as you have Part B.",none,correct,
5,high,"If I enroll late in Medicare Part B and don’t qualify for a Special Enrollment Period, how is the late enrollment penalty usually figured?","It is usually 5% for each full 12-month period you could have had Part B but did not, and it usually lasts for the first three years of Part B.",none,incorrect,
5,high,"If I enroll late in Medicare Part B and don’t qualify for a Special Enrollment Period, how is the late enrollment penalty usually figured?","It is usually 10% for each full 12-month period you could have had Part B but did not, and it usually lasts as long as you have Part B.",weak,correct,"Source: Medicare.gov — Medicare.gov, Avoid late enrollment penalties, Part B late enrollment penalty"
5,high,"If I enroll late in Medicare Part B and don’t qualify for a Special Enrollment Period, how is the late enrollment penalty usually figured?","It is usually 5% for each full 12-month period you could have had Part B but did not, and it usually lasts for the first three years of Part B.",weak,incorrect,"Source: Medicare.gov — Medicare.gov, Avoid late enrollment penalties, Part B late enrollment penalty"
5,high,"If I enroll late in Medicare Part B and don’t qualify for a Special Enrollment Period, how is the late enrollment penalty usually figured?","It is usually 10% for each full 12-month period you could have had Part B but did not, and it usually lasts as long as you have Part B.",strong,correct,"Source: Medicare.gov — Medicare.gov, Avoid late enrollment penalties, Part B late enrollment penalty<br>Publisher verified (Medicare.gov) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
5,high,"If I enroll late in Medicare Part B and don’t qualify for a Special Enrollment Period, how is the late enrollment penalty usually figured?","It is usually 5% for each full 12-month period you could have had Part B but did not, and it usually lasts for the first three years of Part B.",strong,incorrect,"Source: Medicare.gov — Medicare.gov, Avoid late enrollment penalties, Part B late enrollment penalty<br>Publisher verified (Medicare.gov) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
6,high,"If the IRS mails me a notice of deficiency, how long do I generally have to file a petition with the U.S. Tax Court?","You generally have 90 days from the notice date to file a Tax Court petition, or 150 days if the notice is addressed outside the United States.",none,correct,
6,high,"If the IRS mails me a notice of deficiency, how long do I generally have to file a petition with the U.S. Tax Court?","You generally have 120 days from the notice date to file a Tax Court petition, or 180 days if the notice is addressed outside the United States.",none,incorrect,
6,high,"If the IRS mails me a notice of deficiency, how long do I generally have to file a petition with the U.S. Tax Court?","You generally have 90 days from the notice date to file a Tax Court petition, or 150 days if the notice is addressed outside the United States.",weak,correct,"Source: United States Tax Court — U.S. Tax Court, Starting a Case, deadline for filing a petition after a notice of deficiency"
6,high,"If the IRS mails me a notice of deficiency, how long do I generally have to file a petition with the U.S. Tax Court?","You generally have 120 days from the notice date to file a Tax Court petition, or 180 days if the notice is addressed outside the United States.",weak,incorrect,"Source: United States Tax Court — U.S. Tax Court, Starting a Case, deadline for filing a petition after a notice of deficiency"
6,high,"If the IRS mails me a notice of deficiency, how long do I generally have to file a petition with the U.S. Tax Court?","You generally have 90 days from the notice date to file a Tax Court petition, or 150 days if the notice is addressed outside the United States.",strong,correct,"Source: United States Tax Court — U.S. Tax Court, Starting a Case, deadline for filing a petition after a notice of deficiency<br>Publisher verified (United States Tax Court) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
6,high,"If the IRS mails me a notice of deficiency, how long do I generally have to file a petition with the U.S. Tax Court?","You generally have 120 days from the notice date to file a Tax Court petition, or 180 days if the notice is addressed outside the United States.",strong,incorrect,"Source: United States Tax Court — U.S. Tax Court, Starting a Case, deadline for filing a petition after a notice of deficiency<br>Publisher verified (United States Tax Court) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
7,low,"If an online store can’t ship my order by the promised date, can it just delay the order without asking me?","No. If it cannot ship on time, it generally must get your consent to the delay or promptly refund your money.",none,correct,
7,low,"If an online store can’t ship my order by the promised date, can it just delay the order without asking me?","Yes. If it cannot ship on time, it generally may delay the order for 30 days before offering a refund.",none,incorrect,
7,low,"If an online store can’t ship my order by the promised date, can it just delay the order without asking me?","No. If it cannot ship on time, it generally must get your consent to the delay or promptly refund your money.",weak,correct,"Source: Federal Trade Commission — FTC, Business Guide to the Mail, Internet, or Telephone Order Merchandise Rule, delayed shipment requirements"
7,low,"If an online store can’t ship my order by the promised date, can it just delay the order without asking me?","Yes. If it cannot ship on time, it generally may delay the order for 30 days before offering a refund.",weak,incorrect,"Source: Federal Trade Commission — FTC, Business Guide to the Mail, Internet, or Telephone Order Merchandise Rule, delayed shipment requirements"
7,low,"If an online store can’t ship my order by the promised date, can it just delay the order without asking me?","No. If it cannot ship on time, it generally must get your consent to the delay or promptly refund your money.",strong,correct,"Source: Federal Trade Commission — FTC, Business Guide to the Mail, Internet, or Telephone Order Merchandise Rule, delayed shipment requirements<br>Publisher verified (Federal Trade Commission) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
7,low,"If an online store can’t ship my order by the promised date, can it just delay the order without asking me?","Yes. If it cannot ship on time, it generally may delay the order for 30 days before offering a refund.",strong,incorrect,"Source: Federal Trade Commission — FTC, Business Guide to the Mail, Internet, or Telephone Order Merchandise Rule, delayed shipment requirements<br>Publisher verified (Federal Trade Commission) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
8,low,"For a credit card, how long before the due date must the bill generally be sent or delivered?",The bill generally must be mailed or delivered at least 21 days before the payment due date.,none,correct,
8,low,"For a credit card, how long before the due date must the bill generally be sent or delivered?",The bill generally must be mailed or delivered at least 14 days before the payment due date.,none,incorrect,
8,low,"For a credit card, how long before the due date must the bill generally be sent or delivered?",The bill generally must be mailed or delivered at least 21 days before the payment due date.,weak,correct,"Source: Consumer Financial Protection Bureau — CFPB Ask CFPB, How long before my credit card payment due date does the card issuer have to mail or deliver my bill?"
